Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
0,1220703125;711,533299203551;5,3619384765625E-08;0,122161865234375;4;2872;0,000300221091508865;-3,53829048573971E-05;1 µA;
0,11962890625;711,777440202935;4,3670654296875E-08;0,11962890625;4;2873;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,1171875;712,021581202318;3,411865234375E-08;0,117156982421875;4;2874;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,11474609375;712,265722201702;2,52716064453125E-08;0,11474609375;4;2875;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,1123046875;712,509863201086;1,65069580078125E-08;0,112335205078125;4;2876;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,10986328125;712,754004200469;8,16650390625E-09;0,10992431640625;4;2877;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,107421875;712,998145199853;-1,220703125E-10;0,107513427734375;4;2878;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,10498046875;713,242286199236;-7,855224609375E-09;0,10504150390625;4;2879;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,1025390625;713,48642719862;-1,54449462890625E-08;0,102630615234375;4;2880;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,10009765625;713,730568198004;-2,26959228515625E-08;0,1002197265625;4;2881;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,09765625;713,974709197387;-2,9510498046875E-08;0,09771728515625;4;2882;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,09521484375;714,218850196771;-3,5858154296875E-08;0,095306396484375;4;2883;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0927734375;714,462991196154;-4,2694091796875E-08;0,092864990234375;4;2884;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,09033203125;714,707132195538;-4,8675537109375E-08;0,090484619140625;4;2885;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,087890625;714,951273194922;-5,4412841796875E-08;0,08807373046875;4;2886;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,08544921875;715,195414194305;-5,975341796875E-08;0,0855712890625;4;2887;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0830078125;715,439555193689;-6,475830078125E-08;0,08306884765625;4;2888;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,08056640625;715,683696193072;-6,9427490234375E-08;0,08074951171875;4;2889;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,078125;715,927837192456;-7,3760986328125E-08;0,07830810546875;4;2890;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,07568359375;716,17197819184;-7,7728271484375E-08;0,075836181640625;4;2891;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0732421875;716,416119191223;-8,14208984375E-08;0,07330322265625;4;2892;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,07080078125;716,660260190607;-8,45947265625E-08;0,071014404296875;4;2893;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,068359375;716,90440118999;-8,7371826171875E-08;0,0684814453125;4;2894;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,06591796875;717,148542189374;-8,978271484375E-08;0,0660400390625;4;2895;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0634765625;717,392683188758;-9,2010498046875E-08;0,063629150390625;4;2896;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,06103515625;717,636824188141;-9,36279296875E-08;0,06121826171875;4;2897;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,05859375;717,880965187525;-9,5001220703125E-08;0,058746337890625;4;2898;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,05615234375;718,125106186908;-9,60693359375E-08;0,056304931640625;4;2899;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0537109375;718,369247186292;-9,6893310546875E-08;0,05389404296875;4;2900;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,05126953125;718,613388185676;-9,7320556640625E-08;0,0513916015625;4;2901;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,048828125;718,857529185059;-9,7412109375E-08;0,04892578125;4;2902;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,04638671875;719,101670184443;-9,7137451171875E-08;0,046490478515625;4;2903;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0439453125;719,345811183826;-9,68017578125E-08;0,0440216064453125;4;2904;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,04150390625;719,58995218321;-9,6282958984375E-08;0,0416015625;4;2905;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0390625;719,834093182594;-9,5489501953125E-08;0,0391632080078125;4;2906;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,03662109375;720,078234181977;-9,4451904296875E-08;0,0366851806640625;4;2907;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0341796875;720,322375181361;-9,332275390625E-08;0,0342987060546875;4;2908;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,03173828125;720,566516180744;-9,222412109375E-08;0,0318359375;4;2909;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,029296875;720,810657180128;-9,0789794921875E-08;0,0293853759765625;4;2910;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,02685546875;721,054798179512;-8,935546875E-08;0,0269500732421875;4;2911;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0244140625;721,298939178895;-8,807373046875E-08;0,02452392578125;4;2912;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,02197265625;721,543080178279;-8,6669921875E-08;0,022076416015625;4;2913;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,01953125;721,787221177662;-8,5205078125E-08;0,019635009765625;4;2914;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,01708984375;722,031362177046;-8,3648681640625E-08;0,0171905517578125;4;2915;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0146484375;722,27550317643;-8,2122802734375E-08;0,0147430419921875;4;2916;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,01220703125;722,519644175813;-8,0780029296875E-08;0,0122833251953125;4;2917;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,009765625;722,763785175197;-7,940673828125E-08;0,009844970703125;4;2918;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,00732421875;723,00792617458;-7,7911376953125E-08;0,0074310302734375;4;2919;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,0048828125;723,252067173964;-7,65380859375E-08;0,004974365234375;4;2920;0,000300221091508865;-3,53829048573971E-05;100 nA;
0,00244140625;723,496208173348;-7,53173828125E-08;0,00251159667968751;4;2921;0,000300221091508865;-3,53829048573971E-05;100 nA;
0;723,740349172731;-7,40966796875E-08;8,85009765625028E-05;4;2922;0,000300221091508865;-3,53829048573971E-05;100 nA;
-0,00244140625;723,984490172115;-7,275390625E-08;-0,00235595703124999;5;2923;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0048828125;724,228631171498;-7,1685791015625E-08;-0,004803466796875;5;2924;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,00732421875;724,472772170882;-7,0526123046875E-08;-0,00722351074218749;5;2925;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,009765625;724,716913170266;-6,9549560546875E-08;-0,0096771240234375;5;2926;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,01220703125;724,961054169649;-6,8511962890625E-08;-0,01214599609375;5;2927;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0146484375;725,205195169033;-6,7596435546875E-08;-0,0145294189453125;5;2928;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,01708984375;725,449336168416;-6,6802978515625E-08;-0,0169647216796875;5;2929;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,01953125;725,6934771678;-6,6009521484375E-08;-0,0194000244140625;5;2930;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,02197265625;725,937618167184;-6,53076171875E-08;-0,021844482421875;5;2931;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0244140625;726,181759166567;-6,4605712890625E-08;-0,02427978515625;5;2932;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,02685546875;726,425900165951;-6,3995361328125E-08;-0,0267181396484375;5;2933;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,029296875;726,670041165335;-6,353759765625E-08;-0,029144287109375;5;2934;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,03173828125;726,914182164718;-6,298828125E-08;-0,03160400390625;5;2935;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0341796875;727,158323164102;-6,26220703125E-08;-0,034014892578125;5;2936;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,03662109375;727,402464163485;-6,2225341796875E-08;-0,0364654541015625;5;2937;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0390625;727,646605162869;-6,2103271484375E-08;-0,0388916015625;5;2938;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,04150390625;727,890746162253;-6,1798095703125E-08;-0,04134521484375;5;2939;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0439453125;728,134887161636;-6,1553955078125E-08;-0,0437744140625;5;2940;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,04638671875;728,37902816102;-6,1431884765625E-08;-0,046209716796875;5;2941;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,048828125;728,623169160403;-6,1431884765625E-08;-0,048626708984375;5;2942;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,05126953125;728,867310159787;-6,14013671875E-08;-0,051055908203125;5;2943;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0537109375;729,111451159171;-6,14013671875E-08;-0,05352783203125;5;2944;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,05615234375;729,355592158554;-6,14013671875E-08;-0,055938720703125;5;2945;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,05859375;729,599733157938;-6,1676025390625E-08;-0,0584716796875;5;2946;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,06103515625;729,843874157321;-6,1767578125E-08;-0,060821533203125;5;2947;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0634765625;730,088015156705;-6,207275390625E-08;-0,06329345703125;5;2948;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,06591796875;730,332156156089;-6,219482421875E-08;-0,065673828125;5;2949;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,068359375;730,576297155472;-6,2347412109375E-08;-0,068145751953125;5;2950;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,07080078125;730,820438154856;-6,2774658203125E-08;-0,070587158203125;5;2951;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0732421875;731,064579154239;-6,3201904296875E-08;-0,072998046875;5;2952;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,07568359375;731,308720153623;-6,353759765625E-08;-0,075531005859375;5;2953;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,078125;731,552861153007;-6,3873291015625E-08;-0,07781982421875;5;2954;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,08056640625;731,79700215239;-6,439208984375E-08;-0,08038330078125;5;2955;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0830078125;732,041143151774;-6,4849853515625E-08;-0,082763671875;5;2956;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,08544921875;732,285284151157;-6,5521240234375E-08;-0,08526611328125;5;2957;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,087890625;732,529425150541;-6,5948486328125E-08;-0,087615966796875;5;2958;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,09033203125;732,773566149925;-6,6558837890625E-08;-0,09002685546875;5;2959;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,0927734375;733,017707149308;-6,7230224609375E-08;-0,092529296875;5;2960;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,09521484375;733,261848148692;-6,793212890625E-08;-0,094940185546875;5;2961;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,09765625;733,505989148075;-6,8695068359375E-08;-0,097381591796875;5;2962;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,10009765625;733,750130147459;-6,9366455078125E-08;-0,099761962890625;5;2963;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1025390625;733,994271146843;-7,0159912109375E-08;-0,10223388671875;5;2964;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,10498046875;734,238412146226;-7,1075439453125E-08;-0,10467529296875;5;2965;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,107421875;734,48255314561;-7,1929931640625E-08;-0,1070556640625;5;2966;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,10986328125;734,726694144993;-7,26318359375E-08;-0,109527587890625;5;2967;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1123046875;734,970835144377;-7,3699951171875E-08;-0,112060546875;5;2968;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,11474609375;735,214976143761;-7,476806640625E-08;-0,114410400390625;5;2969;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1171875;735,459117143144;-7,568359375E-08;-0,116912841796875;5;2970;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,11962890625;735,703258142528;-7,6629638671875E-08;-0,1192626953125;5;2971;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1220703125;735,947399141911;-7,77587890625E-08;-0,1217041015625;5;2972;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,12451171875;736,191540141295;-7,891845703125E-08;-0,12420654296875;5;2973;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,126953125;736,435681140679;-8,02001953125E-08;-0,12664794921875;5;2974;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,12939453125;736,679822140062;-8,1146240234375E-08;-0,1290283203125;5;2975;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1318359375;736,923963139446;-8,2275390625E-08;-0,1314697265625;5;2976;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,13427734375;737,168104138829;-8,36181640625E-08;-0,133880615234375;5;2977;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,13671875;737,412245138213;-8,489990234375E-08;-0,136383056640625;5;2978;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,13916015625;737,656386137597;-8,6181640625E-08;-0,1387939453125;5;2979;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1416015625;737,90052713698;-8,7310791015625E-08;-0,141143798828125;5;2980;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,14404296875;738,144668136364;-8,8714599609375E-08;-0,143646240234375;5;2981;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,146484375;738,388809135747;-9,0179443359375E-08;-0,146087646484375;5;2982;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,14892578125;738,632950135131;-9,14306640625E-08;-0,14849853515625;5;2983;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1513671875;738,877091134515;-9,271240234375E-08;-0,15087890625;5;2984;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,15380859375;739,121232133898;-9,4207763671875E-08;-0,153411865234375;5;2985;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,15625;739,365373133282;-9,576416015625E-08;-0,155853271484375;5;2986;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,15869140625;739,609514132665;-9,7198486328125E-08;-0,15826416015625;5;2987;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1611328125;739,853655132049;-9,857177734375E-08;-0,16070556640625;5;2988;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,16357421875;740,097796131433;-1,00006103515625E-07;-0,16314697265625;5;2989;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,166015625;740,341937130816;-1,01654052734375E-07;-0,165496826171875;5;2990;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,16845703125;740,5860781302;-1,03240966796875E-07;-0,167938232421875;5;2991;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1708984375;740,830219129583;-1,046142578125E-07;-0,170440673828125;5;2992;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,17333984375;741,074360128967;-1,063232421875E-07;-0,1728515625;5;2993;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,17578125;741,318501128351;-1,0797119140625E-07;-0,175262451171875;5;2994;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,17822265625;741,562642127734;-1,097412109375E-07;-0,177764892578125;5;2995;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1806640625;741,806783127118;-1,11419677734375E-07;-0,180145263671875;5;2996;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,18310546875;742,050924126502;-1,131591796875E-07;-0,18255615234375;5;2997;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,185546875;742,295065125885;-1,15203857421875E-07;-0,185028076171875;5;2998;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,18798828125;742,539206125269;-1,17095947265625E-07;-0,1875;5;2999;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1904296875;742,783347124652;-1,19110107421875E-07;-0,189910888671875;5;3000;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,19287109375;743,027488124036;-1,21246337890625E-07;-0,192291259765625;5;3001;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,1953125;743,27162912342;-1,2347412109375E-07;-0,194732666015625;5;3002;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,19775390625;743,515770122803;-1,258544921875E-07;-0,19720458984375;5;3003;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2001953125;743,759911122187;-1,28387451171875E-07;-0,199554443359375;5;3004;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,20263671875;744,00405212157;-1,309814453125E-07;-0,2020263671875;5;3005;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,205078125;744,248193120954;-1,33819580078125E-07;-0,2044677734375;5;3006;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,20751953125;744,492334120338;-1,3690185546875E-07;-0,20684814453125;5;3007;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2099609375;744,736475119721;-1,40228271484375E-07;-0,20928955078125;5;3008;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,21240234375;744,980616119105;-1,43707275390625E-07;-0,211761474609375;5;3009;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,21484375;745,224757118488;-1,4752197265625E-07;-0,214202880859375;5;3010;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,21728515625;745,468898117872;-1,5179443359375E-07;-0,216644287109375;5;3011;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2197265625;745,713039117256;-1,56280517578125E-07;-0,21905517578125;5;3012;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,22216796875;745,957180116639;-1,61163330078125E-07;-0,221466064453125;5;3013;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,224609375;746,201321116023;-1,66656494140625E-07;-0,223907470703125;5;3014;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,22705078125;746,445462115406;-1,7254638671875E-07;-0,226318359375;5;3015;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2294921875;746,68960311479;-1,790771484375E-07;-0,228759765625;5;3016;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,23193359375;746,933744114174;-1,8609619140625E-07;-0,231201171875;5;3017;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,234375;747,177885113557;-1,93817138671875E-07;-0,23358154296875;5;3018;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,23681640625;747,422026112941;-2,02362060546875E-07;-0,236083984375;5;3019;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2392578125;747,666167112324;-2,11578369140625E-07;-0,238525390625;5;3020;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,24169921875;747,910308111708;-2,21710205078125E-07;-0,240875244140625;5;3021;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,244140625;748,154449111092;-2,3272705078125E-07;-0,24322509765625;5;3022;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,24658203125;748,398590110475;-2,44537353515625E-07;-0,24566650390625;5;3023;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2490234375;748,642731109859;-2,5762939453125E-07;-0,248077392578125;5;3024;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,25146484375;748,886872109242;-2,71697998046875E-07;-0,250457763671875;5;3025;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,25390625;749,131013108626;-2,86895751953125E-07;-0,25286865234375;5;3026;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,25634765625;749,37515410801;-3,0328369140625E-07;-0,25531005859375;5;3027;0,000269575145095587;-2,94210463762284E-05;100 nA;
-0,2587890625;749,619295107393;-3,2037353515625E-07;-0,25823974609375;5;3028;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,26123046875;749,863436106777;-3,39111328125E-07;-0,26068115234375;5;3029;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,263671875;750,10757710616;-3,58978271484375E-07;-0,263092041015625;5;3030;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,26611328125;750,351718105544;-3,80218505859375E-07;-0,265533447265625;5;3031;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,2685546875;750,595859104928;-4,022216796875E-07;-0,267974853515625;5;3032;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,27099609375;750,840000104311;-4,26025390625E-07;-0,27044677734375;5;3033;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,2734375;751,084141103695;-4,5074462890625E-07;-0,2728271484375;5;3034;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,27587890625;751,328282103078;-4,7607421875E-07;-0,275238037109375;5;3035;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,2783203125;751,572423102462;-5,0262451171875E-07;-0,277740478515625;5;3036;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,28076171875;751,816564101846;-5,2978515625E-07;-0,280181884765625;5;3037;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,283203125;752,060705101229;-5,5755615234375E-07;-0,282562255859375;5;3038;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,28564453125;752,304846100613;-5,859375E-07;-0,284942626953125;5;3039;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,2880859375;752,548987099996;-6,146240234375E-07;-0,287445068359375;5;3040;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,29052734375;752,79312809938;-6,4361572265625E-07;-0,289886474609375;5;3041;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,29296875;753,037269098764;-6,72607421875E-07;-0,292327880859375;5;3042;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,29541015625;753,281410098147;-7,01904296875E-07;-0,29473876953125;5;3043;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,2978515625;753,525551097531;-7,3028564453125E-07;-0,29718017578125;5;3044;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,30029296875;753,769692096914;-7,586669921875E-07;-0,299560546875;5;3045;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,302734375;754,013833096298;-7,861328125E-07;-0,302032470703125;5;3046;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,30517578125;754,257974095682;-8,1268310546875E-07;-0,304473876953125;5;3047;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3076171875;754,502115095065;-8,3892822265625E-07;-0,306884765625;5;3048;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,31005859375;754,746256094449;-8,6395263671875E-07;-0,309326171875;5;3049;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3125;754,990397093832;-8,8775634765625E-07;-0,311737060546875;5;3050;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,31494140625;755,234538093216;-9,1064453125E-07;-0,314239501953125;5;3051;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3173828125;755,4786790926;-9,31396484375E-07;-0,316650390625;5;3052;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,31982421875;755,722820091983;-9,5123291015625E-07;-0,319000244140625;5;3053;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,322265625;755,966961091367;-9,6923828125E-07;-0,32159423828125;5;3054;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,32470703125;756,211102090751;-9,857177734375E-07;-0,32391357421875;5;3055;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3271484375;756,455243090134;-1,00067138671875E-06;-0,326385498046875;5;3056;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,32958984375;756,699384089518;-1,01470947265625E-06;-0,32879638671875;5;3057;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,33203125;756,943525088901;-1,0272216796875E-06;-0,331207275390625;5;3058;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,33447265625;757,187666088285;-1,03790283203125E-06;-0,3336181640625;5;3059;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3369140625;757,431807087669;-1,04705810546875E-06;-0,336151123046875;5;3060;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,33935546875;757,675948087052;-1,0552978515625E-06;-0,33856201171875;5;3061;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,341796875;757,920089086436;-1,06201171875E-06;-0,3409423828125;5;3062;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,34423828125;758,164230085819;-1,0675048828125E-06;-0,3433837890625;5;3063;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3466796875;758,408371085203;-1,07208251953125E-06;-0,34588623046875;5;3064;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,34912109375;758,652512084587;-1,075439453125E-06;-0,348297119140625;5;3065;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3515625;758,89665308397;-1,077880859375E-06;-0,35076904296875;5;3066;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,35400390625;759,140794083354;-1,07940673828125E-06;-0,35321044921875;5;3067;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3564453125;759,384935082737;-1,0797119140625E-06;-0,355560302734375;5;3068;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,35888671875;759,629076082121;-1,0797119140625E-06;-0,358001708984375;5;3069;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,361328125;759,873217081505;-1,0784912109375E-06;-0,360504150390625;5;3070;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,36376953125;760,117358080888;-1,07666015625E-06;-0,3629150390625;5;3071;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3662109375;760,361499080272;-1,07421875E-06;-0,365325927734375;5;3072;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,36865234375;760,605640079655;-1,0711669921875E-06;-0,3677978515625;5;3073;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,37109375;760,849781079039;-1,06781005859375E-06;-0,370208740234375;5;3074;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,37353515625;761,093922078423;-1,06353759765625E-06;-0,3726806640625;5;3075;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,3759765625;761,338063077806;-1,0589599609375E-06;-0,375091552734375;5;3076;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,37841796875;761,58220407719;-1,05377197265625E-06;-0,377532958984375;5;3077;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,380859375;761,826345076573;-1,0479736328125E-06;-0,3800048828125;5;3078;0,000269575145095587;-2,94210463762284E-05;1 µA;
-0,38330078125;762,070486075957;-1,04217529296875E-06;-0,38238525390625;5;3079;0,000269575145095587;-2,94210463762284E-05;1 µA;
